t,thrust,mass
2.317,4.89601,0.00445
2.318,4.89673,0.00444
2.319,4.89744,0.00444
2.32,4.89815,0.00443
2.321,4.89887,0.00443
2.322,4.89958,0.00442
2.323,4.9003,0.00441
2.324,4.90101,0.00441
2.325,4.90172,0.0044
2.326,4.90244,0.0044
2.327,4.90315,0.00439
2.328,4.90386,0.00439
2.329,4.90457,0.00438
2.33,4.90528,0.00438
2.331,4.906,0.00437
2.332,4.90671,0.00436
2.333,4.90742,0.00436
2.334,4.90813,0.00435
2.335,4.90884,0.00435
2.336,4.90955,0.00434
2.337,4.91026,0.00434
2.338,4.91097,0.00433
2.339,4.91168,0.00433
2.34,4.91239,0.00432
2.341,4.91309,0.00431
2.342,4.9138,0.00431
2.343,4.91451,0.0043
2.344,4.91522,0.0043
2.345,4.91593,0.00429
2.346,4.91663,0.00429
2.347,4.91734,0.00428
2.348,4.91805,0.00428
2.349,4.91875,0.00427
2.35,4.91946,0.00426
2.351,4.92016,0.00426
2.352,4.92087,0.00425
2.353,4.92158,0.00425
2.354,4.92228,0.00424
2.355,4.92299,0.00424
2.356,4.92369,0.00423
2.357,4.9244,0.00423
2.358,4.9251,0.00422
2.359,4.9258,0.00421
2.36,4.92651,0.00421
2.361,4.92721,0.0042
2.362,4.92791,0.0042
2.363,4.92861,0.00419
2.364,4.92932,0.00419
2.365,4.93002,0.00418
2.366,4.93072,0.00418
2.367,4.93142,0.00417
2.368,4.93212,0.00417
2.369,4.93282,0.00416
2.37,4.93352,0.00416
2.371,4.93422,0.00415
2.372,4.93492,0.00415
2.373,4.93562,0.00414
2.374,4.93632,0.00413
2.375,4.93702,0.00413
2.376,4.93772,0.00412
2.377,4.93842,0.00412
2.378,4.93912,0.00411
2.379,4.93982,0.00411
2.38,4.94051,0.0041
2.381,4.94121,0.0041
2.382,4.94191,0.00409
2.383,4.94261,0.00408
2.384,4.9433,0.00408
2.385,4.944,0.00407
2.386,4.9447,0.00407
2.387,4.94539,0.00406
2.388,4.94609,0.00406
2.389,4.94678,0.00405
2.39,4.94748,0.00405
2.391,4.94817,0.00404
2.392,4.94887,0.00403
2.393,4.94956,0.00403
2.394,4.95026,0.00402
2.395,4.95095,0.00402
2.396,4.95164,0.00401
2.397,4.95234,0.00401
2.398,4.95303,0.004
2.399,4.95372,0.004
2.4,4.95441,0.00399
2.401,4.95511,0.00398
2.402,4.9558,0.00398
2.403,4.95649,0.00397
2.404,4.95718,0.00397
2.405,4.95787,0.00396
2.406,4.95856,0.00396
2.407,4.95925,0.00395
2.408,4.95994,0.00395
2.409,4.96063,0.00394
2.41,4.96132,0.00393
2.411,4.96201,0.00393
2.412,4.9627,0.00392
2.413,4.96339,0.00392
2.414,4.96408,0.00391
2.415,4.96477,0.00391
2.416,4.96545,0.0039
2.417,4.96614,0.0039
2.418,4.96683,0.00389
2.419,4.96752,0.00388
2.42,4.9682,0.00388
2.421,4.96889,0.00387
2.422,4.96958,0.00387
2.423,4.97026,0.00386
2.424,4.97095,0.00386
2.425,4.97164,0.00385
2.426,4.97232,0.00385
2.427,4.97301,0.00384
2.428,4.97369,0.00383
2.429,4.97438,0.00383
2.43,4.97506,0.00382
2.431,4.97574,0.00382
2.432,4.97643,0.00381
2.433,4.97711,0.00381
2.434,4.97779,0.0038
2.435,4.97847,0.0038
2.436,4.97916,0.00379
2.437,4.97984,0.00378
2.438,4.98052,0.00378
2.439,4.9812,0.00377
2.44,4.98188,0.00377
2.441,4.98257,0.00376
2.442,4.98325,0.00376
2.443,4.98393,0.00375
2.444,4.98461,0.00375
2.445,4.98529,0.00374
2.446,4.98597,0.00373
2.447,4.98665,0.00373
2.448,4.98733,0.00372
2.449,4.98801,0.00372
2.45,4.98868,0.00371
2.451,4.98936,0.00371
2.452,4.99004,0.0037
2.453,4.99072,0.0037
2.454,4.9914,0.00369
2.455,4.99207,0.00368
2.456,4.99275,0.00368
2.457,4.99343,0.00367
2.458,4.99411,0.00367
2.459,4.99478,0.00366
2.46,4.99546,0.00366
2.461,4.99613,0.00365
2.462,4.99681,0.00365
2.463,4.99748,0.00364
2.464,4.99816,0.00363
2.465,4.99883,0.00363
2.466,4.99951,0.00362
2.467,5.00018,0.00362
2.468,5.00086,0.00361
2.469,5.00153,0.00361
2.47,5.0022,0.0036
2.471,5.00288,0.0036
2.472,5.00355,0.00359
2.473,5.00422,0.00358
2.474,5.00489,0.00358
2.475,5.00557,0.00357
2.476,5.00624,0.00357
2.477,5.00691,0.00356
2.478,5.00758,0.00356
2.479,5.00825,0.00355
2.48,5.00892,0.00355
2.481,5.00959,0.00354
2.482,5.01026,0.00353
2.483,5.01093,0.00353
2.484,5.0116,0.00352
2.485,5.01227,0.00352
2.486,5.01294,0.00351
2.487,5.01361,0.00351
2.488,5.01428,0.0035
2.489,5.01495,0.0035
2.49,5.01562,0.00349
2.491,5.01628,0.00348
2.492,5.01695,0.00348
2.493,5.01762,0.00347
2.494,5.01828,0.00347
2.495,5.01895,0.00346
2.496,5.01962,0.00346
2.497,5.02028,0.00345
2.498,5.02095,0.00345
2.499,5.02162,0.00344
2.5,5.02228,0.00343
2.501,5.02295,0.00343
2.502,5.02361,0.00342
2.503,5.02427,0.00341
2.504,5.02494,0.00341
2.505,5.0256,0.0034
2.506,5.02627,0.0034
2.507,5.02693,0.00339
2.508,5.02759,0.00339
2.509,5.02826,0.00338
2.51,5.02892,0.00338
2.511,5.02958,0.00337
2.512,5.03024,0.00336
2.513,5.03091,0.00336
2.514,5.03157,0.00335
2.515,5.03223,0.00335
2.516,5.03289,0.00334
2.517,5.03355,0.00334
2.518,5.03421,0.00333
2.519,5.03487,0.00333
2.52,5.03553,0.00332
2.521,5.03619,0.00331
2.522,5.03685,0.00331
2.523,5.03751,0.0033
2.524,5.03817,0.0033
2.525,5.03883,0.00329
2.526,5.03949,0.00329
2.527,5.04014,0.00328
2.528,5.0408,0.00328
2.529,5.04146,0.00327
2.53,5.04212,0.00326
2.531,5.04277,0.00326
2.532,5.04343,0.00325
2.533,5.04409,0.00325
2.534,5.04474,0.00324
2.535,5.0454,0.00324
2.536,5.04606,0.00323
2.537,5.04671,0.00323
2.538,5.04737,0.00322
2.539,5.04802,0.00321
2.54,5.04868,0.00321
2.541,5.04933,0.0032
2.542,5.04998,0.0032
2.543,5.05064,0.00319
2.544,5.05129,0.00319
2.545,5.05195,0.00318
2.546,5.0526,0.00318
2.547,5.05325,0.00317
2.548,5.0539,0.00316
2.549,5.05456,0.00316
2.55,5.05521,0.00315
2.551,5.05586,0.00315
2.552,5.05651,0.00314
2.553,5.05716,0.00314
2.554,5.05781,0.00313
2.555,5.05847,0.00313
2.556,5.05912,0.00312
2.557,5.05977,0.00311
2.558,5.06041,0.00311
2.559,5.06106,0.0031
2.56,5.06171,0.0031
2.561,5.06236,0.00309
2.562,5.06301,0.00309
2.563,5.06366,0.00308
2.564,5.06431,0.00308
2.565,5.06496,0.00307
2.566,5.0656,0.00306
2.567,5.06625,0.00306
2.568,5.0669,0.00305
2.569,5.06755,0.00304
2.57,5.06819,0.00304
2.571,5.06884,0.00303
2.572,5.06949,0.00303
2.573,5.07013,0.00302
2.574,5.07078,0.00302
2.575,5.07142,0.00301
2.576,5.07207,0.00301
2.577,5.07271,0.003
2.578,5.07336,0.00299
2.579,5.074,0.00299
2.58,5.07465,0.00298
2.581,5.07529,0.00298
2.582,5.07593,0.00297
2.583,5.07658,0.00297
2.584,5.07722,0.00296
2.585,5.07786,0.00296
2.586,5.07851,0.00295
2.587,5.07915,0.00294
2.588,5.07979,0.00294
2.589,5.08043,0.00293
2.59,5.08107,0.00293
2.591,5.08172,0.00292
2.592,5.08236,0.00292
2.593,5.083,0.00291
2.594,5.08364,0.00291
2.595,5.08428,0.0029
2.596,5.08492,0.00289
2.597,5.08556,0.00289
2.598,5.0862,0.00288
2.599,5.08684,0.00288
2.6,5.08747,0.00287
2.601,5.08811,0.00287
2.602,5.08875,0.00286
2.603,5.08939,0.00286
2.604,5.09003,0.00285
2.605,5.09066,0.00284
2.606,5.0913,0.00284
2.607,5.09194,0.00283
2.608,5.09258,0.00282
2.609,5.09321,0.00282
2.61,5.09385,0.00281
2.611,5.09449,0.00281
2.612,5.09512,0.0028
2.613,5.09576,0.0028
2.614,5.09639,0.00279
2.615,5.09703,0.00279
2.616,5.09766,0.00278
2.617,5.0983,0.00277
2.618,5.09893,0.00277
2.619,5.09956,0.00276
2.62,5.1002,0.00276
2.621,5.10083,0.00275
2.622,5.10146,0.00275
2.623,5.1021,0.00274
2.624,5.10273,0.00274
2.625,5.10336,0.00273
2.626,5.10399,0.00272
2.627,5.10463,0.00272
2.628,5.10526,0.00271
2.629,5.10589,0.00271
2.63,5.10652,0.0027
2.631,5.10715,0.0027
2.632,5.10778,0.00269
2.633,5.10841,0.00269
2.634,5.10904,0.00268
2.635,5.10967,0.00267
2.636,5.1103,0.00267
2.637,5.11093,0.00266
2.638,5.11156,0.00265
2.639,5.11219,0.00265
2.64,5.11282,0.00264
2.641,5.11344,0.00264
2.642,5.11407,0.00263
2.643,5.1147,0.00263
2.644,5.11533,0.00262
2.645,5.11596,0.00262
2.646,5.11658,0.00261
2.647,5.11721,0.0026
2.648,5.11783,0.0026
2.649,5.11846,0.00259
2.65,5.11909,0.00259
2.651,5.11971,0.00258
2.652,5.12034,0.00258
2.653,5.12096,0.00257
2.654,5.12159,0.00257
2.655,5.12221,0.00256
2.656,5.12284,0.00255
2.657,5.12346,0.00255
2.658,5.12409,0.00254
2.659,5.12471,0.00254
2.66,5.12533,0.00253
2.661,5.12596,0.00253
2.662,5.12658,0.00252
2.663,5.1272,0.00252
2.664,5.12782,0.00251
2.665,5.12844,0.0025
2.666,5.12907,0.0025
2.667,5.12969,0.00249
2.668,5.13031,0.00248
2.669,5.13093,0.00248
2.67,5.13155,0.00247
2.671,5.13217,0.00247
2.672,5.13279,0.00246
2.673,5.13341,0.00246
2.674,5.13403,0.00245
2.675,5.13465,0.00245
2.676,5.13527,0.00244
2.677,5.13589,0.00243
2.678,5.13651,0.00243
2.679,5.13713,0.00242
2.68,5.13774,0.00242
2.681,5.13836,0.00241
2.682,5.13898,0.00241
2.683,5.1396,0.0024
2.684,5.14021,0.0024
2.685,5.14083,0.00239
2.686,5.14145,0.00238
2.687,5.14206,0.00238
2.688,5.14268,0.00237
2.689,5.1433,0.00236
2.69,5.14391,0.00236
2.691,5.14453,0.00235
2.692,5.14514,0.00235
2.693,5.14576,0.00234
2.694,5.14637,0.00234
2.695,5.14698,0.00233
2.696,5.1476,0.00233
2.697,5.14821,0.00232
2.698,5.14883,0.00231
2.699,5.14944,0.00231
2.7,5.15005,0.0023
2.701,5.15067,0.0023
2.702,5.15128,0.00229
2.703,5.15189,0.00229
2.704,5.1525,0.00228
2.705,5.15311,0.00228
2.706,5.15373,0.00227
2.707,5.15434,0.00226
2.708,5.15495,0.00226
2.709,5.15556,0.00225
2.71,5.15617,0.00225
2.711,5.15678,0.00224
2.712,5.15739,0.00224
2.713,5.158,0.00223
2.714,5.15861,0.00223
2.715,5.15922,0.00222
2.716,5.15983,0.00221
2.717,5.16043,0.00221
2.718,5.16104,0.0022
2.719,5.16165,0.00219
2.72,5.16226,0.00219
2.721,5.16287,0.00218
2.722,5.16347,0.00218
2.723,5.16408,0.00217
2.724,5.16469,0.00217
2.725,5.16529,0.00216
2.726,5.1659,0.00216
2.727,5.16651,0.00215
2.728,5.16711,0.00214
2.729,5.16772,0.00214
2.73,5.16832,0.00213
2.731,5.16893,0.00213
2.732,5.16953,0.00212
2.733,5.17014,0.00212
2.734,5.17074,0.00211
2.735,5.17135,0.00211
2.736,5.17195,0.0021
2.737,5.17255,0.00209
2.738,5.17316,0.00209
2.739,5.17376,0.00208
2.74,5.17436,0.00207
2.741,5.17496,0.00207
2.742,5.17557,0.00206
2.743,5.17617,0.00206
2.744,5.17677,0.00205
2.745,5.17737,0.00205
2.746,5.17797,0.00204
2.747,5.17858,0.00204
2.748,5.17918,0.00203
2.749,5.17978,0.00202
2.75,5.18038,0.00202
2.751,5.18098,0.00201
2.752,5.18158,0.002
2.753,5.18218,0.002
2.754,5.18278,0.00199
2.755,5.18338,0.00199
2.756,5.18397,0.00198
2.757,5.18457,0.00198
2.758,5.18517,0.00197
2.759,5.18577,0.00197
2.76,5.18637,0.00196
2.761,5.18696,0.00195
2.762,5.18756,0.00195
2.763,5.18816,0.00194
2.764,5.18875,0.00194
2.765,5.18935,0.00193
2.766,5.18995,0.00193
2.767,5.19054,0.00192
2.768,5.19114,0.00192
2.769,5.19173,0.00191
2.77,5.19233,0.0019
2.771,5.19292,0.0019
2.772,5.19352,0.00189
2.773,5.19411,0.00188
2.774,5.19471,0.00188
2.775,5.1953,0.00187
2.776,5.19589,0.00187
2.777,5.19649,0.00186
2.778,5.19708,0.00186
2.779,5.19767,0.00185
2.78,5.19827,0.00185
2.781,5.19886,0.00184
2.782,5.19945,0.00183
2.783,5.20004,0.00183
2.784,5.20063,0.00182
2.785,5.20122,0.00182
2.786,5.20182,0.00181
2.787,5.20241,0.00181
2.788,5.203,0.0018
2.789,5.20359,0.0018
2.79,5.20418,0.00179
2.791,5.20477,0.00178
2.792,5.20536,0.00178
2.793,5.20595,0.00177
2.794,5.20654,0.00176
2.795,5.20712,0.00176
2.796,5.20771,0.00175
2.797,5.2083,0.00175
2.798,5.20889,0.00174
2.799,5.20948,0.00174
2.8,5.21007,0.00173
2.801,5.21065,0.00173
2.802,5.21124,0.00172
2.803,5.21183,0.00171
2.804,5.21241,0.00171
2.805,5.213,0.0017
2.806,5.21359,0.00169
2.807,5.21417,0.00169
2.808,5.21476,0.00168
2.809,5.21534,0.00168
2.81,5.21593,0.00167
2.811,5.21651,0.00167
2.812,5.2171,0.00166
2.813,5.21768,0.00166
2.814,5.21827,0.00165
2.815,5.21885,0.00164
2.816,5.21943,0.00164
2.817,5.22002,0.00163
2.818,5.2206,0.00163
2.819,5.22118,0.00162
2.82,5.22177,0.00162
2.821,5.22235,0.00161
2.822,5.22293,0.00161
2.823,5.22351,0.0016
2.824,5.22409,0.00159
2.825,5.22468,0.00159
2.826,5.22526,0.00158
2.827,5.22584,0.00157
2.828,5.22642,0.00157
2.829,5.227,0.00156
2.83,5.22758,0.00156
2.831,5.22816,0.00155
2.832,5.22874,0.00155
2.833,5.22932,0.00154
2.834,5.2299,0.00154
2.835,5.23048,0.00153
2.836,5.23105,0.00152
2.837,5.23163,0.00152
2.838,5.23221,0.00151
2.839,5.23279,0.0015
2.84,5.23337,0.0015
2.841,5.23394,0.00149
2.842,5.23452,0.00149
2.843,5.2351,0.00148
2.844,5.23567,0.00148
2.845,5.23625,0.00147
2.846,5.23683,0.00147
2.847,5.2374,0.00146
2.848,5.23798,0.00145
2.849,5.23855,0.00145
2.85,5.23913,0.00144
2.851,5.2397,0.00144
2.852,5.24028,0.00143
2.853,5.24085,0.00143
2.854,5.24143,0.00142
2.855,5.242,0.00142
2.856,5.24257,0.00141
2.857,5.24315,0.0014
2.858,5.24372,0.0014
2.859,5.24429,0.00139
2.86,5.24487,0.00138
2.861,5.24544,0.00138
2.862,5.24601,0.00137
2.863,5.24658,0.00137
2.864,5.24715,0.00136
2.865,5.24772,0.00136
2.866,5.24829,0.00135
2.867,5.24887,0.00135
2.868,5.24944,0.00134
2.869,5.25001,0.00133
2.87,5.25058,0.00133
2.871,5.25115,0.00132
2.872,5.25172,0.00131
2.873,5.25229,0.00131
2.874,5.25286,0.0013
2.875,5.25343,0.0013
2.876,5.25399,0.00129
2.877,5.25456,0.00129
2.878,5.25513,0.00128
2.879,5.2557,0.00128
2.88,5.25627,0.00127
2.881,5.25683,0.00126
2.882,5.2574,0.00126
2.883,5.25797,0.00125
2.884,5.25853,0.00124
2.885,5.2591,0.00124
2.886,5.25967,0.00123
2.887,5.26023,0.00123
2.888,5.2608,0.00122
2.889,5.26136,0.00122
2.89,5.26193,0.00121
2.891,5.26249,0.00121
2.892,5.26306,0.0012
2.893,5.26362,0.00119
2.894,5.26419,0.00119
2.895,5.26475,0.00118
2.896,5.26531,0.00118
2.897,5.26588,0.00117
2.898,5.26644,0.00117
2.899,5.267,0.00116
2.9,5.26757,0.00116
2.901,5.26813,0.00115
2.902,5.26869,0.00114
2.903,5.26925,0.00114
2.904,5.26982,0.00113
2.905,5.27038,0.00112
2.906,5.27094,0.00112
2.907,5.2715,0.00111
2.908,5.27206,0.00111
2.909,5.27262,0.0011
2.91,5.27318,0.0011
2.911,5.27374,0.00109
2.912,5.2743,0.00109
2.913,5.27486,0.00108
2.914,5.27542,0.00107
2.915,5.27598,0.00107
2.916,5.27654,0.00106
2.917,5.27709,0.00105
2.918,5.27765,0.00105
2.919,5.27821,0.00104
2.92,5.27877,0.00104
2.921,5.27933,0.00103
2.922,5.27988,0.00103
2.923,5.28044,0.00102
2.924,5.281,0.00102
2.925,5.28155,0.00101
2.926,5.28211,0.001
2.927,5.28267,0.001
2.928,5.28322,0.00099
2.929,3.52215,0.00098
2.93,1.76107,0.00098
2.931,0,0.00097
2.932,0,0
2.933,0,0
2.934,0,0
2.935,0,0
2.936,0,0
2.937,0,0
2.938,0,0
2.939,0,0
2.94,0,0
2.941,0,0
2.942,0,0
2.943,0,0
2.944,0,0
2.945,0,0
2.946,0,0
2.947,0,0
2.948,0,0
2.949,0,0
2.95,0,0
2.951,0,0
2.952,0,0
2.953,0,0
2.954,0,0
2.955,0,0
2.956,0,0
2.957,0,0
2.958,0,0
2.959,0,0
2.96,0,0
2.961,0,0
2.962,0,0
2.963,0,0
2.964,0,0
2.965,0,0
2.966,0,0
2.967,0,0
2.968,0,0
2.969,0,0
2.97,0,0
2.971,0,0
2.972,0,0
2.973,0,0
2.974,0,0
2.975,0,0
2.976,0,0
2.977,0,0
2.978,0,0
2.979,0,0
2.98,0,0
2.981,0,0
2.982,0,0
2.983,0,0
2.984,0,0
2.985,0,0
2.986,0,0
2.987,0,0
2.988,0,0
2.989,0,0
2.99,0,0
2.991,0,0
2.992,0,0
2.993,0,0
2.994,0,0
2.995,0,0
2.996,0,0
2.997,0,0
2.998,0,0
2.999,0,0
3,0,0
3.001,0,0
3.002,0,0
3.003,0,0
3.004,0,0
3.005,0,0
3.006,0,0
3.007,0,0
3.008,0,0
3.009,0,0
3.01,0,0
3.011,0,0
3.012,0,0
3.013,0,0
3.014,0,0
3.015,0,0
3.016,0,0
3.017,0,0
3.018,0,0
3.019,0,0
3.02,0,0
3.021,0,0
3.022,0,0
3.023,0,0
3.024,0,0
3.025,0,0
3.026,0,0
3.027,0,0
3.028,0,0
3.029,0,0
3.03,0,0
3.031,0,0
3.032,0,0
3.033,0,0
3.034,0,0
3.035,0,0
3.036,0,0
3.037,0,0
3.038,0,0
3.039,0,0
3.04,0,0
3.041,0,0
3.042,0,0
3.043,0,0
3.044,0,0
3.045,0,0
3.046,0,0
3.047,0,0
3.048,0,0
3.049,0,0
3.05,0,0
3.051,0,0
3.052,0,0
3.053,0,0
3.054,0,0
3.055,0,0
3.056,0,0
3.057,0,0
3.058,0,0
3.059,0,0
3.06,0,0
3.061,0,0
3.062,0,0
3.063,0,0
3.064,0,0
3.065,0,0
3.066,0,0
3.067,0,0
3.068,0,0
3.069,0,0
3.07,0,0
3.071,0,0
3.072,0,0
3.073,0,0
3.074,0,0
3.075,0,0
3.076,0,0
3.077,0,0
3.078,0,0
3.079,0,0
3.08,0,0
3.081,0,0
3.082,0,0
3.083,0,0
3.084,0,0
3.085,0,0
3.086,0,0
3.087,0,0
3.088,0,0
3.089,0,0
3.09,0,0
3.091,0,0
3.092,0,0
3.093,0,0
3.094,0,0
3.095,0,0
3.096,0,0
3.097,0,0
3.098,0,0
3.099,0,0
3.1,0,0
3.101,0,0
3.102,0,0
3.103,0,0
3.104,0,0
3.105,0,0
3.106,0,0
3.107,0,0
3.108,0,0
3.109,0,0
3.11,0,0
3.111,0,0
3.112,0,0
3.113,0,0
3.114,0,0
3.115,0,0
3.116,0,0
3.117,0,0
3.118,0,0
3.119,0,0
3.12,0,0
3.121,0,0
3.122,0,0
3.123,0,0
3.124,0,0
3.125,0,0
3.126,0,0
3.127,0,0
3.128,0,0
3.129,0,0
3.13,0,0
3.131,0,0
3.132,0,0
3.133,0,0
3.134,0,0
3.135,0,0
3.136,0,0
3.137,0,0
3.138,0,0
3.139,0,0
3.14,0,0
3.141,0,0
3.142,0,0
3.143,0,0
3.144,0,0
3.145,0,0
3.146,0,0
3.147,0,0
3.148,0,0
3.149,0,0
3.15,0,0
3.151,0,0
3.152,0,0
3.153,0,0
3.154,0,0
3.155,0,0
3.156,0,0
3.157,0,0
3.158,0,0
3.159,0,0
3.16,0,0
3.161,0,0
3.162,0,0
3.163,0,0
3.164,0,0
3.165,0,0
3.166,0,0
3.167,0,0
3.168,0,0
3.169,0,0
3.17,0,0
3.171,0,0
3.172,0,0
3.173,0,0
3.174,0,0
3.175,0,0
3.176,0,0
3.177,0,0
3.178,0,0
3.179,0,0
3.18,0,0
3.181,0,0
3.182,0,0
3.183,0,0
3.184,0,0
3.185,0,0
3.186,0,0
3.187,0,0
3.188,0,0
3.189,0,0
3.19,0,0
3.191,0,0
3.192,0,0
3.193,0,0
3.194,0,0
3.195,0,0
3.196,0,0
3.197,0,0
3.198,0,0
3.199,0,0
3.2,0,0
3.201,0,0
3.202,0,0
3.203,0,0
3.204,0,0
3.205,0,0
3.206,0,0
3.207,0,0
3.208,0,0
3.209,0,0
3.21,0,0
3.211,0,0
3.212,0,0
3.213,0,0
3.214,0,0
3.215,0,0
3.216,0,0
3.217,0,0
3.218,0,0
3.219,0,0
3.22,0,0
3.221,0,0
3.222,0,0
3.223,0,0
3.224,0,0
3.225,0,0
3.226,0,0
3.227,0,0
3.228,0,0
3.229,0,0
3.23,0,0
3.231,0,0
3.232,0,0
3.233,0,0
3.234,0,0
3.235,0,0
3.236,0,0
3.237,0,0
3.238,0,0
3.239,0,0
3.24,0,0
3.241,0,0
3.242,0,0
3.243,0,0
3.244,0,0
3.245,0,0
3.246,0,0
3.247,0,0
3.248,0,0
3.249,0,0
3.25,0,0
3.251,0,0
3.252,0,0
3.253,0,0
3.254,0,0
3.255,0,0
3.256,0,0
3.257,0,0
3.258,0,0
3.259,0,0
3.26,0,0
3.261,0,0
3.262,0,0
3.263,0,0
3.264,0,0
3.265,0,0
3.266,0,0
3.267,0,0
3.268,0,0
3.269,0,0
3.27,0,0
3.271,0,0
3.272,0,0
3.273,0,0
3.274,0,0
3.275,0,0
3.276,0,0
3.277,0,0
3.278,0,0
3.279,0,0
3.28,0,0
3.281,0,0
3.282,0,0
3.283,0,0
3.284,0,0
3.285,0,0
3.286,0,0
3.287,0,0
3.288,0,0
3.289,0,0
3.29,0,0
3.291,0,0
3.292,0,0
3.293,0,0
3.294,0,0
3.295,0,0
3.296,0,0
3.297,0,0
3.298,0,0
3.299,0,0
3.3,0,0
3.301,0,0
3.302,0,0
3.303,0,0
3.304,0,0
3.305,0,0
3.306,0,0
3.307,0,0
3.308,0,0
3.309,0,0
3.31,0,0
3.311,0,0
3.312,0,0
3.313,0,0
3.314,0,0
3.315,0,0
3.316,0,0
3.317,0,0
3.318,0,0
3.319,0,0
3.32,0,0
3.321,0,0
3.322,0,0
3.323,0,0
3.324,0,0
3.325,0,0
3.326,0,0
3.327,0,0
3.328,0,0
3.329,0,0
3.33,0,0
3.331,0,0
3.332,0,0
3.333,0,0
3.334,0,0
3.335,0,0
3.336,0,0
3.337,0,0
3.338,0,0
3.339,0,0
3.34,0,0
3.341,0,0
3.342,0,0
3.343,0,0
3.344,0,0
3.345,0,0
3.346,0,0
3.347,0,0
3.348,0,0
3.349,0,0
3.35,0,0
3.351,0,0
3.352,0,0
3.353,0,0
3.354,0,0
3.355,0,0
3.356,0,0
3.357,0,0
3.358,0,0
3.359,0,0
3.36,0,0
3.361,0,0
3.362,0,0
3.363,0,0
3.364,0,0
3.365,0,0
3.366,0,0
3.367,0,0
3.368,0,0
3.369,0,0
3.37,0,0
3.371,0,0
3.372,0,0
3.373,0,0
3.374,0,0
3.375,0,0
3.376,0,0
3.377,0,0
3.378,0,0
3.379,0,0
3.38,0,0
3.381,0,0
3.382,0,0
3.383,0,0
3.384,0,0
3.385,0,0
3.386,0,0
3.387,0,0
3.388,0,0
3.389,0,0
3.39,0,0
3.391,0,0
3.392,0,0
3.393,0,0
3.394,0,0
3.395,0,0
3.396,0,0
3.397,0,0
3.398,0,0
3.399,0,0
3.4,0,0
3.401,0,0
3.402,0,0
3.403,0,0
3.404,0,0
3.405,0,0
3.406,0,0
3.407,0,0
3.408,0,0
3.409,0,0
3.41,0,0
3.411,0,0
3.412,0,0
3.413,0,0
3.414,0,0
3.415,0,0
3.416,0,0
3.417,0,0
3.418,0,0
3.419,0,0
3.42,0,0
3.421,0,0
3.422,0,0
3.423,0,0
3.424,0,0
3.425,0,0
3.426,0,0
3.427,0,0
3.428,0,0
3.429,0,0
3.43,0,0
3.431,0,0
3.432,0,0
3.433,0,0
3.434,0,0
3.435,0,0
3.436,0,0
3.437,0,0
3.438,0,0
3.439,0,0
3.44,0,0
3.441,0,0
3.442,0,0
3.443,0,0
3.444,0,0
3.445,0,0
3.446,0,0
3.447,0,0
3.448,0,0
3.449,0,0
3.45,0,0
3.451,0,0
3.452,0,0
3.453,0,0
3.454,0,0
3.455,0,0
3.456,0,0
3.457,0,0
3.458,0,0
3.459,0,0
3.46,0,0
3.461,0,0
3.462,0,0
3.463,0,0
3.464,0,0
3.465,0,0
3.466,0,0
3.467,0,0
3.468,0,0
3.469,0,0
3.47,0,0
3.471,0,0
3.472,0,0
3.473,0,0
3.474,0,0
3.475,0,0
3.476,0,0
3.477,0,0
3.478,0,0
3.479,0,0
3.48,0,0
3.481,0,0
3.482,0,0
3.483,0,0
3.484,0,0
3.485,0,0
3.486,0,0
3.487,0,0
3.488,0,0
3.489,0,0
3.49,0,0
3.491,0,0
3.492,0,0
3.493,0,0
3.494,0,0
3.495,0,0
3.496,0,0
3.497,0,0
3.498,0,0
3.499,0,0
3.5,0,0
3.501,0,0
3.502,0,0
3.503,0,0
3.504,0,0
3.505,0,0
3.506,0,0
3.507,0,0
3.508,0,0
3.509,0,0
3.51,0,0
3.511,0,0
3.512,0,0
3.513,0,0
3.514,0,0
3.515,0,0
3.516,0,0
3.517,0,0
3.518,0,0
3.519,0,0
3.52,0,0
3.521,0,0
3.522,0,0
3.523,0,0
3.524,0,0
3.525,0,0
3.526,0,0
3.527,0,0
3.528,0,0
3.529,0,0
3.53,0,0
3.531,0,0
3.532,0,0
3.533,0,0
3.534,0,0
3.535,0,0
3.536,0,0
3.537,0,0
3.538,0,0
3.539,0,0
3.54,0,0
3.541,0,0
3.542,0,0
3.543,0,0
3.544,0,0
3.545,0,0
3.546,0,0
3.547,0,0
3.548,0,0
3.549,0,0
3.55,0,0
3.551,0,0
3.552,0,0
3.553,0,0
3.554,0,0
3.555,0,0
3.556,0,0
3.557,0,0
3.558,0,0
3.559,0,0
3.56,0,0
3.561,0,0
3.562,0,0
3.563,0,0
3.564,0,0
3.565,0,0
3.566,0,0
3.567,0,0
3.568,0,0
3.569,0,0
3.57,0,0
3.571,0,0
3.572,0,0
3.573,0,0
3.574,0,0
3.575,0,0
3.576,0,0
3.577,0,0
3.578,0,0
3.579,0,0
3.58,0,0
3.581,0,0
3.582,0,0
3.583,0,0
3.584,0,0
3.585,0,0
3.586,0,0
3.587,0,0
3.588,0,0
3.589,0,0
3.59,0,0
3.591,0,0
3.592,0,0
3.593,0,0
3.594,0,0
3.595,0,0
3.596,0,0
3.597,0,0
3.598,0,0
3.599,0,0
3.6,0,0
3.601,0,0
3.602,0,0
3.603,0,0
3.604,0,0
3.605,0,0
3.606,0,0
